-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,-1,-1
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,66,-1,-1,66,-1,-1,66,-1,-1,66,-1,-1,2,-1
-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1
-1,-1,-1,-1,-1,1,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,-1,2,-1
-1,-1,-1,-1,-1,1,5,5,21,-1,-1,11,11,11,-1,-1,-1,-1,5,5,5,5,2,-1
-1,-1,-1,-1,-1,1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1
-1,-1,-1,-1,-1,1,-1,-1,21,-1,66,-1,-1,66,-1,-1,66,-1,-1,66,-1,-1,2,-1
-1,-1,-1,-1,-1,1,-1,-1,21,-1,-1,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,2,-1
-1,-1,-1,-1,-1,1,34,-1,21,-1,34,34,34,81,-1,-1,-1,81,-1,36,-1,34,2,-1
-1,-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
