-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,1,-1,-1,68,-1,-1,68,-1,-1,68,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,1,-1,26,-1,-1,-1,-1,22,-1,-1,46,-1,2,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,1,5,5,5,5,41,5,5,5,5,5,5,85,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,1,-1,-1,64,-1,-1,64,-1,-1,64,-1,-1,-1,-1,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,1,-1,-1,65,-1,-1,65,-1,-1,65,-1,-1,-1,-1,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,1,-1,78,79,80,81,-1,-1,-1,-1,-1,-1,45,-1,2,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
