-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1
-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1
-1,-1,-1,0,1,-1,-1,-1,66,-1,66,-1,66,-1,66,-1,-1,-1,2,-1,-1,-1,-1,-1
-1,-1,-1,0,1,-1,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,-1,2,-1,-1,-1,-1,-1
-1,-1,-1,0,1,5,5,5,5,5,5,5,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1
-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83,4,4,4,-1,-1,-1,-1,-1,-1
-1,-1,-1,0,1,-1,-1,-1,66,-1,66,-1,-1,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,0,1,-1,46,-1,-1,-1,-1,-1,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,4,4,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
